1142760934890442752;TES. 6 LIBERO.IT‏;@LiberoTes;In risposta a @matteosalvinimi;2019-06-23 13:46:53;Salvini l'equipaggio è furbo, diranno che qualcun'altra si sente male così lo fai sbarcare,sarà la tattica x farli sbarcare uno allavolta, scioperi della fame,i prossimi si curano sulla nave o vanno in Olanda o Tunisia,nn fare più sbarcare nessuno sono prese x i fondelli💪 🤜 🚫;Salvini l'equipaggio è furbo, diranno che qualcun'altra si sente male così lo fai sbarcare,sarà la tattica x farli sbarcare uno allavolta, scioperi della fame,i prossimi si curano sulla nave o vanno in Olanda o Tunisia,nn fare più sbarcare nessuno sono prese x i fondelli💪 🤜 🚫;;1;11
1142747285580894208;Ivano‏;@Ivano73465421;In risposta a @matteosalvinimi;2019-06-23 12:52:38;Non mollare.....vediamo dove l’Europa arriva....e se si assume qualche responsabilità così come dovrebbe l’Olanda;Non mollare.....vediamo dove l’Europa arriva....e se si assume qualche responsabilità così come dovrebbe l’Olanda;;1;8
1142787001801945088;giuliaselvaggi‏;@giuliaselvaggi2;In risposta a @matteosalvinimi;2019-06-23 15:30:27;Noi invece riterremo responsabile te per primo. E mi spiace informarti di un’iniziativa alla quale stanno aderendo in tantissimi. Se vuoi partecipare puoi farti il selfie col piatto vuoto. Che dici? #fateliscenderehttps://twitter.com/giuliaselvaggi2/status/1142491535809925120?s=21 …;Noi invece riterremo responsabile te per primo. E mi spiace informarti di un’iniziativa alla quale stanno aderendo in tantissimi. Se vuoi partecipare puoi farti il selfie col piatto vuoto. Che dici? #fateliscendere ;2;2;15
1142750195073081344;LoSfacciato  🇮🇹‏;@LFacciato;In risposta a @matteosalvinimi;2019-06-23 13:04:12;Bisogna farsi sentire col primo ministro Mark Rutte via @MinPres e chiedere che intervenga a salvaguardia dei cittadini presenti su una barca olandese. Se fossero su una nave da crociera o su un cargo con petrolio sarebbe così assente? Olanda,prenditi le tue responsabilità.;Bisogna farsi sentire col primo ministro Mark Rutte via @MinPres e chiedere che intervenga a salvaguardia dei cittadini presenti su una barca olandese. Se fossero su una nave da crociera o su un cargo con petrolio sarebbe così assente? Olanda,prenditi le tue responsabilità.;1;2;8
1142759767120797697;Enrico‏;@chiccoligtning;In risposta a @LFacciato, @matteosalvinimi e @MinPres;2019-06-23 13:42:14;"I “cittadini” come li chiami tu, sono in realtà CLANDESTINI e non sarebbero a bordo né di un cargo ne’ di una nave da crociera.

La verità è che nemmeno l’Olanda li vuole.";"I cittadini” come li chiami tu, sono in realtà CLANDESTINI e non sarebbero a bordo né di un cargo ne’ di una nave da crociera.

La verità è che nemmeno l’Olanda li vuole.";1;;2
1142761502656618497;LoSfacciato  🇮🇹‏;@LFacciato;In risposta a @chiccoligtning, @matteosalvinimi e @MinPres;2019-06-23 13:49:08;La valutazione di chi sono e cosa sono spetta all'Olanda... Per me sono cittadini su suolo olandese. Di più non so.;La valutazione di chi sono e cosa sono spetta all'Olanda... Per me sono cittadini su suolo olandese. Di più non so.;1;;1
1142762014529527808;Enrico‏;@chiccoligtning;In risposta a @LFacciato, @matteosalvinimi e @MinPres;2019-06-23 13:51:10;Ma insomma... cosa vuoi che siano... Africani senza documenti, altrimenti avrebbero preso un’aereo e attraversato una dogana regolarmente.;Ma insomma... cosa vuoi che siano... Africani senza documenti, altrimenti avrebbero preso un’aereo e attraversato una dogana regolarmente.;1;;1
1142764064747204608;LoSfacciato  🇮🇹‏;@LFacciato;In risposta a @chiccoligtning, @matteosalvinimi e @MinPres;2019-06-23 13:59:19;Nemmeno mi voglio concentrare a capire chi siano. Proprio non mi interessa. Piuttosto mi interessa che non sbarchino in Italia e che l'Olanda faccia la sua parte.;Nemmeno mi voglio concentrare a capire chi siano. Proprio non mi interessa. Piuttosto mi interessa che non sbarchino in Italia e che l'Olanda faccia la sua parte.;1;;2
1142765326989504513;Enrico‏;@chiccoligtning;In risposta a @LFacciato, @matteosalvinimi e @MinPres;2019-06-23 14:04:20;"Vi è una grande ipocrisia attorno a questi flussi.
A porte chiuse, li pianificano per convenienze varie, pubblicamente non prendono iniziative impopolari e poi tanto ci pensa l’Italia...";"Vi è una grande ipocrisia attorno a questi flussi.
A porte chiuse, li pianificano per convenienze varie, pubblicamente non prendono iniziative impopolari e poi tanto ci pensa l’Italia...";1;;2
1142766085734883328;LoSfacciato  🇮🇹‏;@LFacciato;In risposta a @chiccoligtning, @matteosalvinimi e @MinPres;2019-06-23 14:07:21;Bravo! Per questo motivo ho twittato anche a Mark Rutte.;Bravo! Per questo motivo ho twittato anche a Mark Rutte.;;;1
1142741377916252161;Matteo Salvini‏Account verificato;@matteosalvinimi;;2019-06-23 12:29:10;Ho scritto personalmente al mio collega ministro olandese: sono incredulo perché si stanno disinteressando di una nave con la loro bandiera, peraltro usata da una Ong tedesca, che da ormai undici giorni galleggia in mezzo al mare.pic.twitter.com/n7omeJC0dq;Ho scritto personalmente al mio collega ministro olandese: sono incredulo perché si stanno disinteressando di una nave con la loro bandiera, peraltro usata da una Ong tedesca, che da ormai undici giorni galleggia in mezzo al mare.  ;;;
1142758098161020929;Francesca effe‏;@Francescaeffe3;In risposta a @matteosalvinimi e @TheJamesRossi;2019-06-23 13:35:36;#portichiusi;#portichiusi;;2;9
1142742099051368449;Mauro GHERARDI  🇮🇹‏;@GHERARDIMAURO1;In risposta a @matteosalvinimi;2019-06-23 12:32:02;"BENISSIMO.
MA OCCORREVA BLOCCO NAVALE, GIA'
DALL' EPOCA RENZI/GENTILONI.

TRENTA NON FUNZIONA.

URGE PROSSIMO GOVERNO

MELONI MINISTRO
DELLA DIFESA.

SALUTI CORDIALISSIMI";"BENISSIMO.
MA OCCORREVA BLOCCO NAVALE, GIA'
DALL' EPOCA RENZI/GENTILONI.

TRENTA NON FUNZIONA.

URGE PROSSIMO GOVERNO

MELONI MINISTRO
DELLA DIFESA.

SALUTI CORDIALISSIMI";1;1;6
1142743443413852160;Mauro GHERARDI  🇮🇹‏;@GHERARDIMAURO1;In risposta a @GHERARDIMAURO1 e @matteosalvinimi;2019-06-23 12:37:22;"(NON FUNZIONA, NE TRENTA, NE
AVRAMOPOULOS, IL PREPOSTO COMMISSARIO UE.
STOP UE
URGONO SOSTITUZIONI.

SOVRANISMO NAZIONALE

NO EURO
SOVRANITÀ MONETARIA
ELEZ. DIRETTA CAPO DELLO STATO.
@GiorgiaMeloni";"(NON FUNZIONA, NE TRENTA, NE
AVRAMOPOULOS, IL PREPOSTO COMMISSARIO UE.
STOP UE
URGONO SOSTITUZIONI.

SOVRANISMO NAZIONALE

NO EURO
SOVRANITÀ MONETARIA
ELEZ. DIRETTA CAPO DELLO STATO.
@GiorgiaMeloni";1;1;3
1142743783513231364;Mauro GHERARDI  🇮🇹‏;@GHERARDIMAURO1;In risposta a @GHERARDIMAURO1, @matteosalvinimi e @GiorgiaMeloni;2019-06-23 12:38:43;"@GiovanniToti
@gasparripdl
@berlusconi
@BerlusconiPres";"@GiovanniToti
@gasparripdl
@berlusconi
@BerlusconiPres";1;;1
1142743859073622016;Mauro GHERARDI  🇮🇹‏;@GHERARDIMAURO1;In risposta a @GHERARDIMAURO1, @matteosalvinimi e altri 5;2019-06-23 12:39:01;).;).;;1;
1142770683170217985;Luigi.melis.ml‏;@Luigimelismlgm1;In risposta a @matteosalvinimi;2019-06-23 14:25:37;All'Europa non interessano i profughi per loro è importante destabilizzare l'Italia!!;All'Europa non interessano i profughi per loro è importante destabilizzare l'Italia!!;;;13
1142777213798035457;Francesco Moretti‏;@Frances83220713;In risposta a @matteosalvinimi;2019-06-23 14:51:34;PORTI CHIUSI PER SEMPRE;PORTI CHIUSI PER SEMPRE;;1;5
1142754244656881664;TES. 6 LIBERO.IT‏;@LiberoTes;In risposta a @matteosalvinimi;2019-06-23 13:20:17;La seawatch vuole la guerra, basta sbarchi in Italia. Blocco navale ai confini della Lìbia xallora guerra sia,è la voce del Popolo che è stanco e stufo,impatria chi entrato nelgl'ultimi giorni I 100 di ieri, quando saranno guariti quei11della seawatch,subito impatriati⛵ 💪 🤜 🚫;La seawatch vuole la guerra, basta sbarchi in Italia. Blocco navale ai confini della Lìbia xallora guerra sia,è la voce del Popolo che è stanco e stufo,impatria chi entrato nelgl'ultimi giorni I 100 di ieri, quando saranno guariti quei11della seawatch,subito impatriati⛵ 💪 🤜 🚫;;1;4
1142744445806362625;Persil‏;@PersilQ;In risposta a @matteosalvinimi;2019-06-23 12:41:21;"Abbiamo una Marina per fare il blocco navale; abbiamo un Ministero dell'Interno per espellere IN MASSA. Solo questi 2 segnali metteranno fine allo sporco traffico e all'invasione";"Abbiamo una Marina per fare il blocco navale; abbiamo un Ministero dell'Interno per espellere IN MASSA. Solo questi 2 segnali metteranno fine allo sporco traffico e all'invasione";2;;11
1142750038776602627;Fabio  🇪🇺‏;@FabTheEuropean;In risposta a @PersilQ e @matteosalvinimi;2019-06-23 13:03:35;"Blocco navale irrealizzabile per costi, difficoltà operative e limiti giuridici.

Espulsioni di massa idem, costose e per natura in violazione dei diritti fondamentali.

DOVETE STUDIARE AL POSTO DI SCRIVERE CAGATE SUI SOCIAL.";"Blocco navale irrealizzabile per costi, difficoltà operative e limiti giuridici.

Espulsioni di massa idem, costose e per natura in violazione dei diritti fondamentali.

DOVETE STUDIARE AL POSTO DI SCRIVERE CAGATE SUI SOCIAL.";;;3
1142795868506075137;Alexanderxxviii‏;@Alexanderxxvii1;In risposta a @matteosalvinimi;2019-06-23 16:05:41;"Immigrazione, il generale Vincenzo Santo: ""Campi di detenzione per i clandestini, arresto subito""https://www.liberoquotidiano.it/news/italia/13476168/immigrazione-generale-vincenzo-santo-campi-detenzione-clandestini.html …";"Immigrazione, il generale Vincenzo Santo: ""Campi di detenzione per i clandestini, arresto subito"" ";;1;3
1142752372231430144;graziano‏;@graziano_121;In risposta a @matteosalvinimi;2019-06-23 13:12:51;Tutti gli stati europei confinanti hanno blindato le frontiere con l'Italia ed in piu' ce li rimandano indietro. Io sinceramente a questo punto mi chiedo se vivi in un altro mondo o fai solo finta di non vedere la reale situazione in cui versa il nostro paese.;Tutti gli stati europei confinanti hanno blindato le frontiere con l'Italia ed in piu' ce li rimandano indietro. Io sinceramente a questo punto mi chiedo se vivi in un altro mondo o fai solo finta di non vedere la reale situazione in cui versa il nostro paese.;;1;3
1142768181360168963;BASSO..DEFANIS‏;@de_basso;In risposta a @matteosalvinimi;2019-06-23 14:15:40;Se ci tenevano a quella gente in 10 gg avrebbero raggiunto qualsiasi porto europeo e nessuno li avrebbe accettati  e adesso ? cosa vogliono la responsabilita' e' tutta loro;Se ci tenevano a quella gente in 10 gg avrebbero raggiunto qualsiasi porto europeo e nessuno li avrebbe accettati  e adesso ? cosa vogliono la responsabilita' e' tutta loro;;1;7
1142810887574773766;Luce‏;@DiamanteGiallo;In risposta a @matteosalvinimi;2019-06-23 17:05:22;sarebbe ora di ignorarli del tutto perché a noi non deve interessare ciò che accade oltre i nostri confini. Non siamo ne il bidone del mondo ne gli elemosinanti del mondo. Non abbiamo alcun dovere di invitare altri paesi a fare il loro dovere. Se ne stessero lì fino a capodanno.;sarebbe ora di ignorarli del tutto perché a noi non deve interessare ciò che accade oltre i nostri confini. Non siamo ne il bidone del mondo ne gli elemosinanti del mondo. Non abbiamo alcun dovere di invitare altri paesi a fare il loro dovere. Se ne stessero lì fino a capodanno.;;1;3
1142757655607427072;Era Tutto Scritto‏;@EraTuttoScritto;In risposta a @matteosalvinimi;2019-06-23 13:33:51;"1. fornire idrovolante alla SeaWatch.
2. effettuare trasbordo dalla nave all'idrovolante
3. a questo punto possono atterrare nell'AEROPORTO SICURO NON FASCISTA più vicino, ovvero Monaco o Parigi o Amsterdampic.twitter.com/E5bPiwGA13";"1. fornire idrovolante alla SeaWatch.
2. effettuare trasbordo dalla nave all'idrovolante
3. a questo punto possono atterrare nell'AEROPORTO SICURO NON FASCISTA più vicino, ovvero Monaco o Parigi o Amsterdam  ";;1;5
1142759790436921349;Giovanni Calcara‏;@GiovanniCalcara;In risposta a @matteosalvinimi;2019-06-23 13:42:20;#AvantiTuttaMinistro👏 👏 👏 👏 🇮🇹 🇮🇹 🇮🇹 🇮🇹 🇮🇹;#AvantiTuttaMinistro👏 👏 👏 👏 🇮🇹 🇮🇹 🇮🇹 🇮🇹 🇮🇹;;;9
1142742310859530240;KOR‏;@KorGiani;In risposta a @matteosalvinimi;2019-06-23 12:32:52;Dovreste trovare una soluzione che tuteli le vite umane . Queste persone hanno bisogno di aiuto, scappano dalla povertà. #SolidarietaSeaWatch😢;Dovreste trovare una soluzione che tuteli le vite umaneQueste persone hanno bisogno di aiuto, scappano dalla povertà. #SolidarietaSeaWatch😢;2;;5
1142746061032820736;Leo‏;@leo_the_witcher;In risposta a @KorGiani e @matteosalvinimi;2019-06-23 12:47:46;"Ahahah ""poveri"" ma con abbastanza soldi per ingrassare come cinghiali e per pagare i trafficanti per la crociera. 
#seawatch traghettatori di clandestini fuori dalle palle.pic.twitter.com/Ros5jphFYH";"Ahahah ""poveri"" ma con abbastanza soldi per ingrassare come cinghiali e per pagare i trafficanti per la crociera. 
#seawatch traghettatori di clandestini fuori dalle palle.  ";2;1;4
1142760012550410240;Francesco Filadoni  🇮🇹 🇪🇺‏;@filadoni;In risposta a @leo_the_witcher, @KorGiani e @matteosalvinimi;2019-06-23 13:43:13;Fonte delle foto?;Fonte delle foto?;1;;
1142761105414131712;Leo‏;@leo_the_witcher;In risposta a @filadoni, @KorGiani e @matteosalvinimi;2019-06-23 13:47:33;Seawatch;Seawatch;;;
1142741377916252161;Matteo Salvini‏Account verificato;@matteosalvinimi;;2019-06-23 12:29:10;Ho scritto personalmente al mio collega ministro olandese: sono incredulo perché si stanno disinteressando di una nave con la loro bandiera, peraltro usata da una Ong tedesca, che da ormai undici giorni galleggia in mezzo al mare.pic.twitter.com/n7omeJC0dq;Ho scritto personalmente al mio collega ministro olandese: sono incredulo perché si stanno disinteressando di una nave con la loro bandiera, peraltro usata da una Ong tedesca, che da ormai undici giorni galleggia in mezzo al mare.  ;;;
1142742187689545728;kikko chi?!‏;@kikko_chi;In risposta a @matteosalvinimi;2019-06-23 12:32:23;Ovviamente tra una crepes alla Nutella e una improvvisata dalla D'urso. Sia mai che si va a contestare nelle sedi appropriate. Le potrebbe venire quasi un atavico istinto di lavorá;Ovviamente tra una crepes alla Nutella e una improvvisata dalla D'urso. Sia mai che si va a contestare nelle sedi appropriate. Le potrebbe venire quasi un atavico istinto di lavorá;1;2;15
1142788286513123328;fiori anna‏;@fiorianna1;In risposta a @kikko_chi e @matteosalvinimi;2019-06-23 15:35:34;Palesemente trollino😂;Palesemente trollino😂;1;;
1142837076813078528;kikko chi?!‏;@kikko_chi;In risposta a @fiorianna1;2019-06-23 18:49:26;pic.twitter.com/3x0tiBV8ys;  ;;;
1142760941853036544;NaDine 🎓 🌍‏;@NaDi_1075;In risposta a @matteosalvinimi;2019-06-23 13:46:54;Da quando sei ministro dell’Interno, sono state fatte 6 assemblee dei ministri degli Interni per revisionare il trattato di Dublino. Tu sei mancato tutte e 6 le volte e l’ultima volta per andare dalla D’Urso. I problemi si risolvono lavorando e non twittando cazzate.;Da quando sei ministro dell’Interno, sono state fatte 6 assemblee dei ministri degli Interni per revisionare il trattato di Dublino. Tu sei mancato tutte e 6 le volte e l’ultima volta per andare dalla D’Urso. I problemi si risolvono lavorando e non twittando cazzate.;1;2;7
1142746797145841666;mr.ricapp1926‏;@RC98267183;In risposta a @matteosalvinimi;2019-06-23 12:50:42;Bravo, giusto così;Bravo, giusto così;;;7
1142760940263358464;Freedom66‏;@Freedom6614;In risposta a @matteosalvinimi;2019-06-23 13:46:54;"Matteo sei sulla giusta strada. Avanti, questa cosa non può che far capire ancora meglio chi sono i veri ""fascisti"" in Europa.";"Matteo sei sulla giusta strada. Avanti, questa cosa non può che far capire ancora meglio chi sono i veri ""fascisti"" in Europa.";;;6
1142744552849203200;Giulio Gaia‏;@giuliogaia;In risposta a @matteosalvinimi;2019-06-23 12:41:47;"Dai facciamola finita!! Gli olandesi e quelli della Ong Sea Watch hanno capito benissimo che gli italiani sono dei fregnacciari e che alla fine i ""profughi naufraghi salvati"" ce li sbatteranno tutti nei denti!!! Questo anche grazie ai tuoi alleati, i cazzari del m5s!!!😳 🙄 🙏 😭 😭";"Dai facciamola finita!! Gli olandesi e quelli della Ong Sea Watch hanno capito benissimo che gli italiani sono dei fregnacciari e che alla fine i ""profughi naufraghi salvati"" ce li sbatteranno tutti nei denti!!! Questo anche grazie ai tuoi alleati, i cazzari del m5s!!!😳 🙄 🙏 😭 😭";;1;4
1142744318609973248;simone‏;@simonefloris7;In risposta a @matteosalvinimi;2019-06-23 12:40:51;L'UE assente e lontana? Ma come era meglio Barbara d'Urso che la riunione dei ministri dell'interno europei per la questione migrazione? Qui di assenteista c'è solo Salvini.;L'UE assente e lontana? Ma come era meglio Barbara d'Urso che la riunione dei ministri dell'interno europei per la questione migrazione? Qui di assenteista c'è solo Salvini.;;;13
1142747622177988610;Fashiondonne‏;@Fashiondonne1;In risposta a @matteosalvinimi;2019-06-23 12:53:59;Bravo! Non mollare! C'è qualcosa dietro, questa è l'Europa di pulcinella.;Bravo! Non mollare! C'è qualcosa dietro, questa è l'Europa di pulcinella.;;;6
1142750798713163776;paolo olivari‏;@paolo_olivari;In risposta a @matteosalvinimi;2019-06-23 13:06:36;disse il ponzio pilatio di noialtri;disse il ponzio pilatio di noialtri;1;;5
1142761775185707008;thomas valle CRISTIANO‏;@UghettoSuper;In risposta a @paolo_olivari e @matteosalvinimi;2019-06-23 13:50:13;"Chi sostiene il business di clandestini crea sofferenza ai veri bisognosi.

#StopBusinessClandestini
#stopONGpic.twitter.com/KTPT9J1448";"Chi sostiene il business di clandestini crea sofferenza ai veri bisognosi.

#StopBusinessClandestini
#stopONG  ";;;
1142743202040098816;Kimi‏;@marcomo07;In risposta a @matteosalvinimi e @SaP011;2019-06-23 12:36:25;Scarica barile mode ON.;Scarica barile mode ON.;1;;3
1142746365820358656;Francesco  🇮🇹‏;@SaP011;In risposta a @marcomo07 e @matteosalvinimi;2019-06-23 12:48:59;L’Olanda ha concesso la bandiera l’Olanda è responsabile per la sua nave di clandestini.;L’Olanda ha concesso la bandiera l’Olanda è responsabile per la sua nave di clandestini.;;;1
1142744440769011712;graziano‏;@graziano_121;In risposta a @matteosalvinimi;2019-06-23 12:41:20;Perche' tutta questa preoccupazione? Perche' fai sbarcare i cosiddetti malati? Perche' te ne fai carico anche se si trova in acque internazionali? #SeaWatch;Perche' tutta questa preoccupazione? Perche' fai sbarcare i cosiddetti malati? Perche' te ne fai carico anche se si trova in acque internazionali? #SeaWatch;;1;3
1142763082508394496;TES. 6 LIBERO.IT‏;@LiberoTes;In risposta a @matteosalvinimi;2019-06-23 13:55:25;La seawatch deve capire che con l'Italia ha chiuso,nn deve farsi vedere e tutte le ong e quelle di Luca Casarini centri a-sociali nn debbono sbarcare.Tutti gli stati UE senefregano anche l'italia e gl'italiani nn l'importa nulla,è lezione x tutte le ong, scafisti.Impatria subito;La seawatch deve capire che con l'Italia ha chiuso,nn deve farsi vedere e tutte le ong e quelle di Luca Casarini centri a-sociali nn debbono sbarcare.Tutti gli stati UE senefregano anche l'italia e gl'italiani nn l'importa nulla,è lezione x tutte le ong, scafisti.Impatria subito;;;4
1142775738048942080;Samanta‏;@SamantaCelada;In risposta a @matteosalvinimi;2019-06-23 14:45:42;Noi siamo l'  lTALIA e non il culo dell'Europa. Lo faccia bene chiaro Ministro, lassù, ai mercanti del tempio.;Noi siamo l'  lTALIA e non il culo dell'Europa. Lo faccia bene chiaro Ministro, lassù, ai mercanti del tempio.;;;5
1142768046156767232;Boris Sollazzo‏;@BorisSollazzo;In risposta a @matteosalvinimi;2019-06-23 14:15:08;Forse la più grande vittoria delle ong e di chi si ostina come me a schifare il suo cinismo politico e strategico è aver almeno modificato la sua narrazione. Ora non ci sono solo navi e porti, ong e hashtag. Ci sono anche uomini e donne, persino nei suoi tweet.;Forse la più grande vittoria delle ong e di chi si ostina come me a schifare il suo cinismo politico e strategico è aver almeno modificato la sua narrazione. Ora non ci sono solo navi e porti, ong e hashtag. Ci sono anche uomini e donne, persino nei suoi tweet.;2;;2
1142768801626382336;Luigi Ferrante‏;@luigiferrantew;In risposta a @BorisSollazzo e @matteosalvinimi;2019-06-23 14:18:08;Il cinismo è anche di chi cerca lo scontro a tutti i costi. L'ultimo salvataggio lo ha certificato perché hanno fatto di tutto per arrivare allo scontro con il governo italiano. Lo hanno fatto apposta.;Il cinismo è anche di chi cerca lo scontro a tutti i costi. L'ultimo salvataggio lo ha certificato perché hanno fatto di tutto per arrivare allo scontro con il governo italiano. Lo hanno fatto apposta.;1;;4
1142782356102799360;FrancoRubino‏;@FrancoRubino12;In risposta a @luigiferrantew, @BorisSollazzo e @matteosalvinimi;2019-06-23 15:12:00;È inutile discorrere con gli imbecilli, ti trascinano al loro livello e ti battono con l'esperienza! Gli hanno fatto il lavaggio della scatola cranica asportando quel poco di materia grigia che avevano e questi sono i risultati;È inutile discorrere con gli imbecilli, ti trascinano al loro livello e ti battono con l'esperienza! Gli hanno fatto il lavaggio della scatola cranica asportando quel poco di materia grigia che avevano e questi sono i risultati;;;1
1142741377916252161;Matteo Salvini‏Account verificato;@matteosalvinimi;;2019-06-23 12:29:10;Ho scritto personalmente al mio collega ministro olandese: sono incredulo perché si stanno disinteressando di una nave con la loro bandiera, peraltro usata da una Ong tedesca, che da ormai undici giorni galleggia in mezzo al mare.pic.twitter.com/n7omeJC0dq;Ho scritto personalmente al mio collega ministro olandese: sono incredulo perché si stanno disinteressando di una nave con la loro bandiera, peraltro usata da una Ong tedesca, che da ormai undici giorni galleggia in mezzo al mare.  ;;;
1142795662150553601;Alexanderxxviii‏;@Alexanderxxvii1;In risposta a @matteosalvinimi;2019-06-23 16:04:52;"Finche L'ITAcontinua ad accoglierli con tanto di vito e alloggio gli sbarchi continueranno. Ci voglion dei campi di detenzione x clandestini X far capire che senza documenti in IT nn si entra.lo dice il generale Vincenzo Santo:Campi di detenzione X i clandestini,arresto subito""";"Finche L'ITAcontinua ad accoglierli con tanto di vito e alloggio gli sbarchi continueranno. Ci voglion dei campi di detenzione x clandestini X far capire che senza documenti in IT nn si  dice il generale Vincenzo Santo:Campi di detenzione X i clandestini,arresto subito""";;1;3
1142742321768931328;Waters_G.‏;@Waters5615;In risposta a @matteosalvinimi;2019-06-23 12:32:55;Mangia che è l'unica cosa che ti riesce bene. In Europa la tua opinione vale meno di zero.;Mangia che è l'unica cosa che ti riesce bene. In Europa la tua opinione vale meno di zero.;1;;6
1142742928231665664;Jean Paul  🇮🇹‏;@JB07881321;In risposta a @Waters5615 e @matteosalvinimi;2019-06-23 12:35:19;Invece la tua cazz0 quanto è importante. Ma torna a dormire, che ci sono altri 4 anni almeno di governo. Shhhhh. Zitto.;Invece la tua cazz0 quanto è importante. Ma torna a dormire, che ci sono altri 4 anni almeno di governo. Shhhhh. Zitto.;2;;1
1142744508821594112;Alighiero Manuzio‏;@Aliguzio;In risposta a @JB07881321, @Waters5615 e @matteosalvinimi;2019-06-23 12:41:36;Janpó, nun c'hai manco er nome italiano, che cazzo voi zittí? #cojone😂 😂 😂 😂 😂 😘;Janpó, nun c'hai manco er nome italiano, che cazzo voi zittí? #cojone😂 😂 😂 😂 😂 😘;;;1
1142747662376230912;Francesco‏;@Frances90749176;In risposta a @matteosalvinimi;2019-06-23 12:54:08;Non mollare, se fai sbarcare anche una sola persona se ne approfitteranno, Europa di merda.;Non mollare, se fai sbarcare anche una sola persona se ne approfitteranno, Europa di merda.;;;4
1142762564016922625;Belzebu666‏;@Belzebu6663;In risposta a @matteosalvinimi;2019-06-23 13:53:21;Chi mette in difficoltà vite umane è chi decide di puntare sempre verso l' Italia  sapendo di tenere la gente in mare oggi ancor di più e potendo scegliere altri porti! #SeaWatch3 #ong #Fateliscendere #portichiusi;Chi mette in difficoltà vite umane è chi decide di puntare sempre verso l' Italia  sapendo di tenere la gente in mare oggi ancor di più e potendo scegliere altri porti! #SeaWatch3 #ong #Fateliscendere #portichiusi;;1;3
